Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column1,Column2,Column3,Column4,Column5,Column6,Column7,Column8,Column9,Column10,Column11,Column12,Column13,Column14
Phel_clc_contig_14116,16.1767050841262,2.28636871131711,0.654889970277477,3.49122572506092,0.00048080984957549,0.00453223021073611,,,,,,,,,,,,,,
Phel_clc_contig_14125,26.086371943554,2.16847538834542,0.805391072296959,2.69245024303656,0.00709291184044836,0.0373429114150227,,,,,,,,,,,,,,
Phel_clc_contig_14132,249.533706855814,-1.05030447857832,0.32264409914062,-3.25530354150553,0.00113271232658422,0.0089640920439685,Phel_clc_contig_14132,sp,Q9DBN5,LONP2_MOUSE,66.67,441,131,4,4443,3127,414,840,3E-170,540
Phel_clc_contig_14140,31.9570759915851,1.79306791020147,0.544555618068739,3.29271767787571,0.000992240552653548,0.00810676863189546,,,,,,,,,,,,,,
Phel_clc_contig_14146,31.2916474564807,-3.90264808470643,0.677836600824279,-5.75750568789092,8.53658937584972E-09,3.85415751029071E-07,,,,,,,,,,,,,,
Phel_clc_contig_14147,24.9402065494301,2.42529193039913,0.732936287880568,3.30900785034446,0.000936272118496657,0.00773801368522237,Phel_clc_contig_14147,sp,O43426,SYNJ1_HUMAN,60.11,707,248,10,2055,1,237,931,0,878
Phel_clc_contig_14160,21.8434762939794,3.9791577801699,0.74472082643792,5.3431536206697,9.13432872618197E-08,3.172915256971E-06,,,,,,,,,,,,,,
Phel_clc_contig_14174,111.202421005035,1.56267579817549,0.469781203010765,3.32639064347511,0.000879785341152324,0.00737462141106441,,,,,,,,,,,,,,
Phel_clc_contig_14176,12.2164371800707,-1.86466459948838,0.705667127947701,-2.64241386007508,0.00823174014584261,0.0419485367078807,Phel_clc_contig_14176,sp,Q8TAQ5,ZN420_HUMAN,52.57,253,119,1,1244,489,409,661,5E-83,276
Phel_clc_contig_14181,106.9426177776,-2.00238622308078,0.493593316537084,-4.05675311231719,4.97596324497473E-05,0.000707571450250297,,,,,,,,,,,,,,
Phel_clc_contig_14188,17.8568074751043,-2.35128981465194,0.680688824878779,-3.45428003033643,0.000551764126523434,0.00508222270550718,,,,,,,,,,,,,,
Phel_clc_contig_1419,181.808196431395,1.00898949170003,0.319601082383109,3.15702776779256,0.00159386167714452,0.0117446707614872,,,,,,,,,,,,,,
Phel_clc_contig_1420,4742.60518281322,1.27942474373454,0.40703094725254,3.14331072949284,0.00167048407762297,0.0121994583899952,Phel_clc_contig_1420,sp,Q2LAM0,FA2H_RAT,45.9,366,186,8,217,1299,12,370,1E-93,314
Phel_clc_contig_14207,30.6469158266272,-1.7768382111415,0.642080185256256,-2.767315129702,0.00565200915706878,0.0313617378131842,,,,,,,,,,,,,,
Phel_clc_contig_14220,12.1029392724912,2.92138804117595,0.797492558622237,3.66321667781201,0.000249067678822507,0.00264926394869567,Phel_clc_contig_14220,sp,Q923E4,SIR1_MOUSE,65.38,208,67,2,250,873,171,373,3E-93,298
Phel_clc_contig_14222,43.1269805993349,-3.9912533781858,0.707262155361507,-5.64324465536506,1.66874948134402E-08,7.09199694926952E-07,,,,,,,,,,,,,,
Phel_clc_contig_14226,72.3290486544732,-2.03112606968908,0.611494698255293,-3.3215759277787,0.000895106245437287,0.00746662174694187,Phel_clc_contig_14226,sp,P25325,THTM_HUMAN,41.24,291,159,5,1041,175,9,289,6E-84,263
Phel_clc_contig_14261,210.715828974382,-2.66522619558862,0.497144353748162,-5.36107103599681,8.27299750354098E-08,2.93325280601066E-06,,,,,,,,,,,,,,
Phel_clc_contig_14273,211.413026384681,-1.93311693198003,0.450020479912661,-4.29561990679892,1.74205844225264E-05,0.000298432523132762,,,,,,,,,,,,,,
Phel_clc_contig_14297,221.159246261464,-3.2201517927009,0.46604771024387,-6.90948956924577,4.8640063151388E-12,4.69613573821119E-10,Phel_clc_contig_14297,sp,P80147,GABT_PIG,52.73,476,221,3,307,1731,27,499,2E-180,549
Phel_clc_contig_1431,60.2671930633628,-1.68233255402925,0.569123708040792,-2.95600504821822,0.00311651989933046,0.0197891130336238,,,,,,,,,,,,,,
Phel_clc_contig_14310,143.073489892664,-1.38351356151952,0.390531524874826,-3.542642458795,0.000396139393899103,0.00386638789696815,,,,,,,,,,,,,,
Phel_clc_contig_14313,24.1200984348932,3.71508423206582,0.672207041411859,5.52669639440686,3.26316935479384E-08,1.29066574459461E-06,,,,,,,,,,,,,,
Phel_clc_contig_14317,187.0831839462,-1.69006827994353,0.416409454424951,-4.05866932651053,4.93531410115409E-05,0.000702321682406863,,,,,,,,,,,,,,
Phel_clc_contig_14320,1422.31835758524,-1.81990369482515,0.652129929846021,-2.79070720654527,0.00525930245478555,0.029636901321834,,,,,,,,,,,,,,
Phel_clc_contig_14323,18.9325139505861,1.95575784918939,0.598347606920235,3.26859809677506,0.00108081704255064,0.00867002235198167,,,,,,,,,,,,,,
Phel_clc_contig_14340,36.2449733211583,-1.65185526447179,0.591831587079122,-2.79109006774076,0.00525308523021248,0.0296284708296017,,,,,,,,,,,,,,
Phel_clc_contig_14350,75.9731464574556,-1.9069529908693,0.422566871042145,-4.51278394391478,6.39821915126301E-06,0.000128148161660456,,,,,,,,,,,,,,
Phel_clc_contig_14361,117.710377552753,-1.65015257073079,0.424654663576735,-3.88586941876974,0.000101964307391125,0.00128149667239834,Phel_clc_contig_14361,sp,A5D6U8,PAPL_DANRE,61.97,376,127,5,5,1093,70,442,5E-162,486
Phel_clc_contig_14362,23.9447622206342,1.88088781011137,0.619530536052953,3.03598886681932,0.00239748216661484,0.016120498839592,Phel_clc_contig_14362,sp,Q06806,TIE1_MOUSE,47.14,297,152,3,982,98,830,1123,2E-84,283
Phel_clc_contig_14372,70.3039722620856,-2.37248211128507,0.782343058988691,-3.03253423677319,0.00242509586032511,0.0162713042631293,,,,,,,,,,,,,,
Phel_clc_contig_14379,36.64200466413,3.74157806762986,0.714038488141986,5.24002295361682,1.60556625164124E-07,5.17602668144686E-06,Phel_clc_contig_14379,sp,Q6IP59,CTL2_XENLA,36.72,542,291,13,1590,1,2,503,1E-97,319
Phel_clc_contig_14385,13.6959465653019,3.13255180451957,0.750854383767757,4.17198310649869,3.01960029454362E-05,0.000471002607666717,,,,,,,,,,,,,,
Phel_clc_contig_1439,4463.73726649613,5.38846845994275,0.568361853435268,9.48070041536744,2.52581912401563E-21,1.01177865208175E-18,,,,,,,,,,,,,,
Phel_clc_contig_14395,37.1447703680746,4.82426629370514,0.622200666723127,7.75355371943355,8.93559642160781E-15,1.40192061524675E-12,,,,,,,,,,,,,,
Phel_clc_contig_1440,138.741416798216,4.03123190887163,0.634570610504527,6.35269242246585,2.11578506137742E-10,1.42773782618468E-08,,,,,,,,,,,,,,
Phel_clc_contig_14405,85.2797763940172,-1.79296638436681,0.58657011564006,-3.05669575820503,0.00223791296895921,0.0152924199262887,,,,,,,,,,,,,,
Phel_clc_contig_1441,493.448895959866,2.84026824447589,0.392750048126909,7.23174512141147,4.7682648726793E-13,5.40795920228513E-11,,,,,,,,,,,,,,
Phel_clc_contig_14411,41.5715040510407,-2.12897573652321,0.599158860823013,-3.55327422446665,0.000380467630452136,0.00374050343525972,,,,,,,,,,,,,,
Phel_clc_contig_14419,148.36344673851,-2.29821590336543,0.42397987363938,-5.42057782988113,5.94067014792685E-08,2.18874749266182E-06,,,,,,,,,,,,,,
Phel_clc_contig_1442,1048.36518476541,4.50456960479953,0.494456280240476,9.11014741810694,8.22701063390832E-20,2.71736717902793E-17,Phel_clc_contig_1442,sp,P28622,GUN4_BACS5,68.7,115,36,0,2590,2246,28,142,4E-36,150
Phel_clc_contig_14430,130.187950983055,-1.68182277579485,0.409309776613191,-4.10892402744687,3.97506806454581E-05,0.000587891645335459,Phel_clc_contig_14430,sp,Q5RAH7,PIGM_PONAB,56.89,392,167,1,208,1383,25,414,2E-127,401
Phel_clc_contig_14436,70.0797640727078,-2.0984659819628,0.44977005995279,-4.66564177745193,3.07655277230182E-06,6.73514640047981E-05,,,,,,,,,,,,,,
Phel_clc_contig_14439,23.151675016887,4.18359550278725,0.710680746101979,5.88674383783986,3.93878476655524E-09,1.91122424742102E-07,,,,,,,,,,,,,,
Phel_clc_contig_1446,393.634198361045,1.67826787154794,0.3906758375773,4.29580667684849,1.74059223246596E-05,0.000298432523132762,,,,,,,,,,,,,,
Phel_clc_contig_14465,211.068813308496,-2.03009847025514,0.337264246117403,-6.0193112481554,1.75160775619624E-09,9.44914591000189E-08,,,,,,,,,,,,,,
Phel_clc_contig_14466,31.6983707289985,2.82968061386712,0.591902278696024,4.78065504343214,1.74724947108371E-06,4.20658130333669E-05,,,,,,,,,,,,,,
Phel_clc_contig_145,22915.0932286292,-1.25420571416369,0.29282513914473,-4.28312172181294,1.84289286472192E-05,0.000312015683130571,Phel_clc_contig_145,sp,P21333,FLNA_HUMAN,56.78,863,360,4,3248,678,1789,2644,0,993
Phel_clc_contig_1450,1256.90934673474,-1.50389266711553,0.343234721951861,-4.38152835634867,1.17849702362319E-05,0.000213137016942879,Phel_clc_contig_1450,sp,Q9TU03,GDIR2_BOVIN,49.5,202,96,4,3434,2832,2,198,1E-48,178
Phel_clc_contig_14508,78.0362552268098,-4.64059155983669,0.577774245481155,-8.03184218772529,9.60198322030674E-16,1.73823594316072E-13,,,,,,,,,,,,,,
Phel_clc_contig_14520,69.3103929896083,1.97703300526188,0.415195202587945,4.76169520490332,1.91973478769237E-06,4.55199582467057E-05,Phel_clc_contig_14520,sp,Q9V3H2,PSDE_DROME,87.03,293,35,1,81,959,1,290,0,534
Phel_clc_contig_14540,31.1248765643198,1.41048111603479,0.48538725273475,2.90588825332333,0.00366212208269419,0.0223707892442841,,,,,,,,,,,,,,
Phel_clc_contig_14546,245.451422799237,-1.94484447704984,0.460381026585093,-4.22442360727994,2.39553091012439E-05,0.000390481908613956,,,,,,,,,,,,,,
Phel_clc_contig_14549,23.0976065947279,-2.39463133362374,0.584420559318876,-4.09744540201427,4.1773465312407E-05,0.000611562232843458,Phel_clc_contig_14549,sp,Q9H0H3,ENC2_HUMAN,28.28,580,351,16,144,1781,1,549,2E-58,214
Phel_clc_contig_14558,16.7958817321856,1.85697376727194,0.696626616911698,2.66566582756243,0.00768360269566737,0.0398862346067485,,,,,,,,,,,,,,
Phel_clc_contig_1456,607.731960889952,2.66271392441354,0.48314812572847,5.51117510887332,3.56445882594616E-08,1.39808471491851E-06,Phel_clc_contig_1456,sp,Q08E66,WFKN2_BOVIN,32.39,247,155,6,1563,826,326,561,1E-29,128
Phel_clc_contig_14564,27.730439631755,-1.89081514343444,0.609158503202967,-3.10397890449284,0.00190936944482218,0.0134989184003892,,,,,,,,,,,,,,
Phel_clc_contig_14573,29.5731363420162,1.62338173458019,0.523497998471492,3.10102758619926,0.00192850323349875,0.0135832137587284,,,,,,,,,,,,,,
Phel_clc_contig_14582,11.9003154658077,2.4590026161801,0.694920460934413,3.53853822763204,0.000402349018641515,0.00391879201963983,,,,,,,,,,,,,,
Phel_clc_contig_14586,9.69439162636225,-2.05024183812869,0.795335039273203,-2.57783416659507,0.0099421698811251,0.048354748734679,,,,,,,,,,,,,,
Phel_clc_contig_14587,21.2886884859642,-2.95585093552077,0.684209342492254,-4.32009730348608,1.55960416589617E-05,0.00027087331763217,,,,,,,,,,,,,,
Phel_clc_contig_14589,33.098692802578,-2.00000282308963,0.540604860773839,-3.6995650024803,0.00021596932123002,0.00237087720746215,,,,,,,,,,,,,,
Phel_clc_contig_14596,9.63695640265375,2.05436285209597,0.70415164795102,2.9175005953247,0.0035284897518427,0.0217378522768137,Phel_clc_contig_14596,sp,Q62448,IF4G2_MOUSE,58.87,265,98,3,252,1013,48,312,5E-92,300
Phel_clc_contig_14597,10.8658771908723,-2.1992288458693,0.735367196433959,-2.99065399780422,0.00278380722803818,0.0181226620616441,,,,,,,,,,,,,,
Phel_clc_contig_14602,26.2076959409376,3.36709563128138,0.762820752962316,4.41400632875507,1.01474990149186E-05,0.000188038350348301,,,,,,,,,,,,,,
Phel_clc_contig_14604,10.7585880335409,1.6970429652265,0.64022195697919,2.65071034619586,0.00803226937175772,0.0411828800278003,,,,,,,,,,,,,,
Phel_clc_contig_1461,894.207294155859,1.32920195336531,0.406949484482405,3.26625786258438,0.00108978963223114,0.00871600229652326,,,,,,,,,,,,,,
Phel_clc_contig_14612,41.9092818207682,-2.43776189704398,0.580300730620874,-4.20085960332288,2.65903454376681E-05,0.000422817933745758,,,,,,,,,,,,,,
Phel_clc_contig_14627,22.6383504958507,1.80782787478699,0.594569869912223,3.04056422343412,0.00236135324967964,0.0159401927686334,,,,,,,,,,,,,,
Phel_clc_contig_14635,182.823282659582,-1.53285173292564,0.488410107403149,-3.1384521116398,0.00169842685075533,0.0123891058966178,,,,,,,,,,,,,,
Phel_clc_contig_14636,29.8964477991555,-2.08470248245219,0.56371161449416,-3.69817195326528,0.000217157766512784,0.00237931758848967,Phel_clc_contig_14636,sp,Q5PRC1,LHFP_DANRE,42.79,201,106,4,1740,1162,1,200,9E-50,177
Phel_clc_contig_14647,170.569814098388,-2.35015748337849,0.492712396184678,-4.76983632150713,1.84375670935175E-06,4.38842067850385E-05,,,,,,,,,,,,,,
Phel_clc_contig_14650,15.4869271722549,2.12104907390412,0.716217921195389,2.96145769483683,0.00306186554016526,0.0195343078701089,Phel_clc_contig_14650,sp,Q7TMS5,ABCG2_MOUSE,61.28,235,80,3,674,3,2,236,3E-84,271
Phel_clc_contig_14659,9.44707673595516,2.20762820959387,0.74361458228033,2.96878014794179,0.00298984426090579,0.0191722744891258,,,,,,,,,,,,,,
Phel_clc_contig_14670,26.794153408081,1.86428220265756,0.714855864714619,2.60791341958397,0.00910959924595776,0.0453121334223637,Phel_clc_contig_14670,sp,Q1LZI2,S35F3_MOUSE,40.3,330,181,5,1335,364,58,377,6E-64,220
Phel_clc_contig_14686,165.227182483475,-1.81663150424914,0.380609529568933,-4.77295328445034,1.81543912560085E-06,4.33747111899584E-05,,,,,,,,,,,,,,
Phel_clc_contig_1471,1402.7999235585,1.34757794364371,0.351121422580365,3.83792573446663,0.000124077993125251,0.00151296397446185,,,,,,,,,,,,,,
Phel_clc_contig_14712,50.4605372516383,-1.74823927013355,0.498474732509795,-3.5071773073256,0.000452887273557745,0.00432598107522662,,,,,,,,,,,,,,
Phel_clc_contig_14715,203.704191597038,-2.22179823530556,0.384650002670751,-5.7761555176885,7.64267381354179E-09,3.45886105498921E-07,,,,,,,,,,,,,,
Phel_clc_contig_1473,2169.79319922391,1.30790365484604,0.46644513677793,2.80398175845646,0.00504757607652209,0.0286841879845099,,,,,,,,,,,,,,
Phel_clc_contig_14731,140.223365925195,-1.4181542878695,0.384558504513054,-3.68774652289964,0.000226248860404697,0.00246503894377271,,,,,,,,,,,,,,
Phel_clc_contig_1474,2557.27453325107,4.39112080914512,0.360696377997067,12.1740086039368,4.27557538028529E-34,6.1920198218947E-31,,,,,,,,,,,,,,
Phel_clc_contig_14740,42.3443915108412,-2.70470428300301,0.690609233037454,-3.9164033053933,8.98798412351888E-05,0.00115585230255116,,,,,,,,,,,,,,
Phel_clc_contig_14741,32.3967449242391,-1.55296856059993,0.587454007048092,-2.64355769467548,0.00820397827170936,0.0418576692890431,,,,,,,,,,,,,,
Phel_clc_contig_14757,134.038228847179,-1.59876035758531,0.546560408613267,-2.92513020041404,0.00344312131340126,0.0213727810640968,Phel_clc_contig_14757,sp,O60315,ZEB2_HUMAN,77.78,90,20,0,2314,2583,993,1082,2E-39,165
Phel_clc_contig_1476,215.006547741087,2.41729953821146,0.514949152904738,4.6942489847316,2.67587958207666E-06,5.99747439187587E-05,,,,,,,,,,,,,,
Phel_clc_contig_14779,49.5247853388817,-1.56700167575165,0.476961499851815,-3.28538399061243,0.00101843471721112,0.00825988835917731,Phel_clc_contig_14779,sp,Q8WVM7,STAG1_HUMAN,54.55,979,405,10,4,2841,177,1148,0,993
Phel_clc_contig_1478,200.541705799558,-1.64211286025901,0.58943302524428,-2.78591933252885,0.0053376152833072,0.0298903280603286,,,,,,,,,,,,,,
Phel_clc_contig_14781,147.64949650762,-3.12076196642774,0.500026755747915,-6.2411899574451,4.34254488406904E-10,2.7161824761584E-08,,,,,,,,,,,,,,
Phel_clc_contig_14792,52.2920983294018,-1.82557643963617,0.590333077431827,-3.09245154884108,0.00198510636075742,0.0138883676900706,,,,,,,,,,,,,,
Phel_clc_contig_148,818.136186192426,5.66416219652369,0.576547366000562,9.82427902813136,8.85050445584122E-23,4.16571118475307E-20,Phel_clc_contig_148,sp,Q96BD6,SPSB1_HUMAN,61.68,274,102,3,3369,2554,1,273,5E-114,364
Phel_clc_contig_14801,201.123527384802,-2.29274393812472,0.395464540638901,-5.79759675651483,6.72719693304185E-09,3.06665706194622E-07,,,,,,,,,,,,,,
Phel_clc_contig_14807,29.9779896323799,-1.5203965679497,0.577664981332866,-2.63196942359504,0.0084891502519243,0.0429291517037279,,,,,,,,,,,,,,
Phel_clc_contig_14808,77.5391795520438,1.77402840875156,0.495760906313752,3.57839512183889,0.000345710541701113,0.00346391291570349,,,,,,,,,,,,,,
Phel_clc_contig_1481,2653.33885445609,1.43509377224583,0.270608764523349,5.30320507088382,1.13786973214459E-07,3.82547740126539E-06,,,,,,,,,,,,,,
Phel_clc_contig_14811,13.1323723741836,2.83788902046709,0.69333069094212,4.09312476361153,4.25598567555361E-05,0.000620661830469774,,,,,,,,,,,,,,
Phel_clc_contig_14814,63.1480597936495,-1.43117440095814,0.44657780816064,-3.20475933825024,0.00135175453087288,0.0103411144058284,,,,,,,,,,,,,,
Phel_clc_contig_14816,42.454933035819,1.19317173394327,0.422082993107897,2.82686522183153,0.00470061074692843,0.0271724351710036,,,,,,,,,,,,,,
Phel_clc_contig_14819,25.0658216188686,-1.64376740147916,0.540429567468027,-3.04159413257197,0.00235328970222851,0.0159142906694886,,,,,,,,,,,,,,
Phel_clc_contig_14840,15.2464738645743,-3.92554732067433,0.755172962053771,-5.19820957307369,2.01217197964583E-07,6.31386031013201E-06,,,,,,,,,,,,,,
Phel_clc_contig_1485,422.787460358738,3.83922907713828,0.599070320474491,6.40864510546515,1.46818504787957E-10,1.0313999961354E-08,,,,,,,,,,,,,,
Phel_clc_contig_14850,169.425348128418,-1.96544286369779,0.455195729562637,-4.31779723765473,1.57594101088243E-05,0.000273458446192475,Phel_clc_contig_14850,sp,P06027,LECE_ANTCR,38.16,152,81,4,1113,670,3,145,2E-23,101
Phel_clc_contig_14856,197.076332067725,-2.16838812713395,0.684335612203694,-3.16860337013782,0.00153173268961909,0.0114016087888781,Phel_clc_contig_14856,sp,Q8I7P9,POL5_DROME,39.17,480,260,10,3068,4438,111,581,3E-94,337
Phel_clc_contig_14888,38.6234377663686,5.51131997443157,0.628872025319728,8.76381799878843,1.88746468459357E-18,5.21179728810314E-16,,,,,,,,,,,,,,
Phel_clc_contig_14912,356.529162061258,-1.29380288149904,0.371621359387425,-3.48150839239091,0.000498598156792257,0.00466092725815681,Phel_clc_contig_14912,sp,Q02372,NDUB8_BOVIN,47.56,164,84,2,77,565,24,186,3E-34,132
Phel_clc_contig_14917,168.136949383123,-2.3337192102318,0.472236650927109,-4.94184262413808,7.73876728629307E-07,2.06957062072499E-05,,,,,,,,,,,,,,
Phel_clc_contig_14922,26.393735914048,2.31319087449777,0.627808846907077,3.6845464760393,0.000229110219565536,0.00248185161321078,,,,,,,,,,,,,,
Phel_clc_contig_1493,41.019888757269,-2.53450605679112,0.544969767418753,-4.65072781706001,3.30765633579509E-06,7.16284741124244E-05,,,,,,,,,,,,,,
Phel_clc_contig_14936,50.1983222015537,2.33221991504084,0.607748290861823,3.83747671545668,0.000124305016712547,0.00151475116482015,,,,,,,,,,,,,,
Phel_clc_contig_14944,22.616758270683,-1.80840012213229,0.586427051067863,-3.08375972567986,0.00204402604903088,0.0142230727662229,Phel_clc_contig_14944,sp,Q8AVG9,GATA_XENLA,59.41,510,191,2,1624,95,6,499,0,599
Phel_clc_contig_14945,21.6642809168712,-1.85911805348906,0.661985841034636,-2.808395494658,0.0049789039256024,0.0283796016370925,,,,,,,,,,,,,,
Phel_clc_contig_14949,52.639586211458,-1.79365014935408,0.471179966934645,-3.80671988459743,0.000140822090743679,0.00167801107748813,,,,,,,,,,,,,,
Phel_clc_contig_14954,15.7508302130356,1.77973316931156,0.570663912034641,3.1187063554906,0.00181646894188487,0.0130082391665525,,,,,,,,,,,,,,
Phel_clc_contig_14973,47.3161769100803,-2.22726816359462,0.699340127593917,-3.18481390629985,0.00144847121165656,0.0109256280055521,,,,,,,,,,,,,,
Phel_clc_contig_14975,50.6014183981117,-1.82389960865157,0.598753722551966,-3.04615994849747,0.00231784497088545,0.0157217034590195,,,,,,,,,,,,,,
Phel_clc_contig_1498,405.556957891024,1.74067538252531,0.632267657531876,2.75306725211949,0.00590397666875037,0.0325012189305741,,,,,,,,,,,,,,
Phel_clc_contig_1499,1922.08251778677,-1.5207109728419,0.381009606680717,-3.99126674545046,6.57213084079683E-05,0.000893382724474237,Phel_clc_contig_1499,sp,P70549,NAC3_RAT,37.32,820,398,15,328,2490,56,858,5E-128,432
Phel_clc_contig_15,18353.495100961,-2.18621975771241,0.380358842927677,-5.74778212302035,9.04216481605992E-09,4.04363033235059E-07,,,,,,,,,,,,,,
Phel_clc_contig_150,948.47219659941,2.08796315862545,0.740070172057526,2.82130429986192,0.00478288098889479,0.0275289820782398,,,,,,,,,,,,,,
Phel_clc_contig_1500,197.763225112831,-1.59602001865972,0.356337593094246,-4.47895492810829,7.50093681489947E-06,0.000145920042239862,,,,,,,,,,,,,,
